term_type,term_group,term,surprisal,surprisal_type,frequency
legal,乃|於是,乃,5.428964357949892,semantic,399
legal,乃|於是,乃,5.430862869769563,semantic,399
legal,乃|於是,乃,5.439160464112403,semantic,399
legal,乃|於是,乃,5.390460795831859,semantic,399
legal,乃|於是,乃,5.4148124409837335,semantic,399
legal,乃|於是,乃,5.3922814821076495,semantic,399
legal,乃|於是,乃,5.423631066872349,semantic,399
legal,乃|於是,乃,5.439598078274599,semantic,399
legal,乃|於是,乃,5.428651702752102,semantic,399
legal,乃|於是,乃,5.43310377354496,semantic,399
legal,乃|於是,乃,5.440140574788292,semantic,399
legal,乃|於是,乃,5.445321640672286,semantic,399
legal,乃|於是,乃,5.398184461251539,semantic,399
legal,乃|於是,乃,5.43875423791525,semantic,399
legal,乃|於是,乃,5.3853169577671975,semantic,399
legal,乃|於是,乃,5.430898113019711,semantic,399
legal,乃|於是,乃,5.443006386963239,semantic,399
legal,乃|於是,乃,5.4427675435115335,semantic,399
legal,乃|於是,乃,5.442720766345003,semantic,399
legal,乃|於是,乃,5.403877713339156,semantic,399
legal,乃|於是,乃,5.431301721161146,semantic,399
legal,乃|於是,乃,5.439610289974669,semantic,399
legal,乃|於是,乃,5.447955141424996,semantic,399
legal,乃|於是,乃,5.379386847391608,semantic,399
legal,乃|於是,乃,5.423564358589749,semantic,399
legal,乃|於是,乃,5.444015959833347,semantic,399
legal,乃|於是,乃,5.219177047845289,semantic,399
legal,乃|於是,乃,5.441603132698975,semantic,399
legal,乃|於是,乃,5.453187127595772,semantic,399
legal,乃|於是,乃,5.442254617742372,semantic,399
legal,乃|於是,乃,5.445062707732098,semantic,399
legal,乃|於是,乃,5.442874900417952,semantic,399
legal,乃|於是,乃,5.445160896360132,semantic,399
legal,乃|於是,乃,5.448932908133617,semantic,399
legal,乃|於是,乃,5.396441500039157,semantic,399
legal,乃|於是,乃,5.44070878542579,semantic,399
legal,乃|於是,乃,5.4329302964984185,semantic,399
legal,乃|於是,乃,5.412958747311358,semantic,399
legal,乃|於是,乃,5.445382713610345,semantic,399
legal,乃|於是,乃,5.442484018871685,semantic,399
legal,乃|於是,乃,5.438878930911292,semantic,399
legal,乃|於是,乃,5.433599708358906,semantic,399
legal,乃|於是,乃,5.430568158598125,semantic,399
legal,乃|於是,乃,5.441883058761656,semantic,399
legal,乃|於是,乃,5.4241695900082565,semantic,399
legal,乃|於是,乃,5.409647572906819,semantic,399
legal,乃|於是,乃,5.43890089475158,semantic,399
legal,乃|於是,乃,5.438877469395814,semantic,399
legal,乃|於是,乃,5.426090922989669,semantic,399
legal,乃|於是,乃,5.429947418779278,semantic,399
legal,乃|於是,乃,5.427000972422524,semantic,399
legal,乃|於是,乃,5.402268525874325,semantic,399
legal,乃|於是,乃,5.437281357526723,semantic,399
legal,乃|於是,乃,5.4261324981039065,semantic,399
legal,乃|於是,乃,5.436331368590035,semantic,399
legal,乃|於是,乃,5.414193569964806,semantic,399
legal,乃|於是,乃,5.453483775630445,semantic,399
legal,乃|於是,乃,5.4094424624385615,semantic,399
legal,乃|於是,乃,5.438775082566065,semantic,399
legal,乃|於是,乃,5.4355177854423555,semantic,399
legal,乃|於是,乃,5.434754255271179,semantic,399
legal,乃|於是,乃,5.437767991840668,semantic,399
legal,乃|於是,乃,5.440723640678145,semantic,399
legal,乃|於是,乃,5.444423695042977,semantic,399
legal,乃|於是,乃,5.438322105626274,semantic,399
legal,乃|於是,乃,5.431139193987743,semantic,399
legal,乃|於是,乃,5.423600579500197,semantic,399
legal,乃|於是,乃,5.417634579392767,semantic,399
legal,乃|於是,乃,5.437087027987667,semantic,399
legal,乃|於是,乃,5.436259497775595,semantic,399
legal,乃|於是,乃,5.439101697798228,semantic,399
legal,乃|於是,乃,5.445104308450824,semantic,399
legal,乃|於是,乃,5.436642362773164,semantic,399
legal,乃|於是,乃,5.441861683678433,semantic,399
legal,乃|於是,乃,5.410316447595099,semantic,399
legal,乃|於是,乃,5.431188895412848,semantic,399
legal,乃|於是,乃,5.446733909827057,semantic,399
legal,乃|於是,乃,5.433214171587281,semantic,399
legal,乃|於是,乃,5.430568515716722,semantic,399
legal,乃|於是,乃,5.425186102190035,semantic,399
legal,乃|於是,乃,5.422833628780589,semantic,399
legal,乃|於是,乃,5.4163923854272,semantic,399
legal,乃|於是,乃,5.440725071054185,semantic,399
legal,乃|於是,乃,5.436639494504422,semantic,399
legal,乃|於是,乃,5.344676224610281,semantic,399
legal,乃|於是,乃,5.447448840760173,semantic,399
legal,乃|於是,乃,5.442771116319335,semantic,399
legal,乃|於是,乃,5.441224566231398,semantic,399
legal,乃|於是,乃,5.4184691233816125,semantic,399
legal,乃|於是,乃,5.420501322911501,semantic,399
legal,乃|於是,乃,5.418218684489446,semantic,399
legal,乃|於是,乃,5.425562626252419,semantic,399
legal,乃|於是,乃,5.4490815896559495,semantic,399
legal,乃|於是,乃,5.44307112014436,semantic,399
legal,乃|於是,乃,5.394916309508948,semantic,399
legal,乃|於是,乃,5.445261497256463,semantic,399
legal,乃|於是,乃,5.4393601671702525,semantic,399
legal,乃|於是,乃,5.423922433824473,semantic,399
legal,乃|於是,乃,5.444570069812258,semantic,399
legal,乃|於是,乃,5.425142651289001,semantic,399
legal,乃|於是,乃,5.434805509896435,semantic,399
legal,乃|於是,乃,5.448251022847756,semantic,399
legal,乃|於是,乃,5.417595448323558,semantic,399
usual,乃|於是,於是,5.447604103661908,semantic,15
usual,乃|於是,於是,5.454946039446445,semantic,15
usual,乃|於是,於是,5.445847760845274,semantic,15
usual,乃|於是,於是,5.416614556925295,semantic,15
usual,乃|於是,於是,5.439634031999878,semantic,15
usual,乃|於是,於是,5.425179962858341,semantic,15
usual,乃|於是,於是,5.4494025376727535,semantic,15
usual,乃|於是,於是,5.441883337435543,semantic,15
usual,乃|於是,於是,5.462206685081314,semantic,15
usual,乃|於是,於是,5.445841325014838,semantic,15
usual,乃|於是,於是,5.431624443687143,semantic,15
usual,乃|於是,於是,5.433150259368835,semantic,15
usual,乃|於是,於是,5.428318572928894,semantic,15
usual,乃|於是,於是,5.4498793374674115,semantic,15
usual,乃|於是,於是,5.435366235121111,semantic,15
usual,矧|況且,況且,8.42105864881624,semantic,20
usual,矧|況且,況且,8.501235820177675,semantic,20
usual,矧|況且,況且,8.483387557896533,semantic,20
usual,矧|況且,況且,8.293935906824654,semantic,20
usual,矧|況且,況且,8.47870916357883,semantic,20
usual,矧|況且,況且,8.473407224326042,semantic,20
usual,矧|況且,況且,8.373324687509731,semantic,20
usual,矧|況且,況且,8.431010155676926,semantic,20
usual,矧|況且,況且,8.476862273348033,semantic,20
usual,矧|況且,況且,8.471889815876155,semantic,20
usual,矧|況且,況且,8.424584781296026,semantic,20
usual,矧|況且,況且,8.463515270676513,semantic,20
usual,矧|況且,況且,8.474215508366791,semantic,20
usual,矧|況且,況且,8.432707302276752,semantic,20
usual,矧|況且,況且,8.448227873800178,semantic,20
usual,矧|況且,況且,8.493806130992038,semantic,20
usual,矧|況且,況且,8.466043125482972,semantic,20
usual,矧|況且,況且,8.47474698699196,semantic,20
usual,矧|況且,況且,8.463821313066155,semantic,20
usual,矧|況且,況且,8.465316057516299,semantic,20
legal,翻異|推翻,翻異,8.776126989411772,semantic,6
legal,翻異|推翻,翻異,8.747407950922591,semantic,6
legal,翻異|推翻,翻異,8.774786920896878,semantic,6
legal,翻異|推翻,翻異,8.747246449441354,semantic,6
legal,翻異|推翻,翻異,8.716128495898554,semantic,6
legal,翻異|推翻,翻異,8.784427794466001,semantic,6
usual,翻異|推翻,推翻,8.763157467584504,semantic,8
usual,翻異|推翻,推翻,8.78607640253432,semantic,8
usual,翻異|推翻,推翻,8.740572739795605,semantic,8
usual,翻異|推翻,推翻,8.770149981323925,semantic,8
usual,翻異|推翻,推翻,8.748461619457395,semantic,8
usual,翻異|推翻,推翻,8.767233378617053,semantic,8
usual,翻異|推翻,推翻,8.76770056061958,semantic,8
usual,翻異|推翻,推翻,8.693896922729172,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.147986667755608,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.154480948507989,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.161814933564185,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.13020370844657,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.161637110401881,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.164527126523246,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.1601442019790795,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,徵諸,5.149679742054363,semantic,8
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.145996909597495,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.129632365852881,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.154271834679547,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.158939388990693,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1628926046538615,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.154669460159327,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1411127460598,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147639905681427,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.163530545211781,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.15432683342588,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.143412465034402,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.138850861100781,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.124516475290806,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.131420039142133,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.13964444474627,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.131210870081114,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.149750645599269,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.142497855878074,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.148565849871538,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147973026388997,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.146829617980515,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.148626434224282,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.158652447717779,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1505893394572215,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1353266991435875,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.158073925500995,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.152109748502791,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.142492953159738,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.149573659641409,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147812083219306,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.150401257343069,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.144202811516506,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.148539700800191,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.156584720966836,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.153894565020339,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.167984941989449,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.156267626680241,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.119865852678245,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.159327189612273,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.150139228520939,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.112099577052865,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1546338758198775,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.146183374090538,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.137268224348829,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.148431831243363,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.157094133792941,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.148600853514628,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.155445416861436,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.117364780210394,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.146943727977346,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.157223354451836,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.150834121770883,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.132790382593121,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.146943206986942,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.144543440278705,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.143327690931666,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147098078234314,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.143366497130939,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.119671360134608,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.145288213550808,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1399198520958675,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.153813454969363,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1501234434900685,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.122332076349573,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.157326971629366,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.132009514439017,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1431246491515425,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.157730895595958,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1404764176684,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.150694513423602,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147133027604141,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.139482416165246,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147459718978413,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.138424460738761,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.150370245010689,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.148977408343105,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.152499998109707,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1378655211467965,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.151468037896733,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.157714518673896,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.147070997789845,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1409127770394845,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.146452338267126,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.154301565985,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.155632363704224,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.154288650589382,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.097287010933098,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.15404147911318,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.153200853449033,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1549245295579995,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.144107699805884,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.1560466637246165,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.154574643891819,semantic,96
legal,考諸|徵諸|觀諸|稽之|參考|依照|依據,觀諸,5.149313380571028,semantic,96
