term_type,term_group,term,surprisal,surprisal_type,frequency
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.234200608795285,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.5099830872481506,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,3.282666027525059,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,14.750047112826074,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,3.1232960405079737,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,5.8052658143732225,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,7.0299878617867195,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,5.747081107912306,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.743153850406998,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.0755217749816457,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.4130522497886025,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.4130522497886025,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,10.47627838336089,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,3.426833717130354,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,3.426833717130354,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,0.8482047152585538,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,1.4615176685183768,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,2.5099830872481506,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
bio,hypertension|high blood pressure,hypertension,-0.2002607034712204,ngram,1525
